25 (1): {0.009, 0.018, 0.018, 0.027, 0.036, 0.036, 0.036, 0.036, 0.045, 0.045, 0.045, 0.045, 0.054, 0.054, 0.054, 0.072, 0.072, 0.081, 0.081, 0.09, 0.099, 0.108, 0.108, 0.126, 0.135, 0.135, 0.144, 0.144, 0.153, 0.162, 0.171, 0.171, 0.18, 0.18, 0.18, 0.189, 0.189, 0.189, 0.189, 0.189, 0.189, 0.198, 0.216, 0.216, 0.216, 0.225, 0.225, 0.234, 0.243, 0.252, 0.261, 0.27, 0.27, 0.27, 0.27, 0.279, 0.279, 0.288, 0.288, 0.288, 0.297, 0.306, 0.306, 0.306, 0.306, 0.333, 0.342, 0.342, 0.342, 0.342, 0.342, 0.351, 0.36, 0.369, 0.369, 0.369, 0.378, 0.387, 0.387, 0.387, 0.396, 0.405, 0.414, 0.414, 0.432, 0.432, 0.459, 0.468, 0.477, 0.486, 0.486, 0.504, 0.504, 0.513, 0.513, 0.513, 0.522, 0.531, 0.531, 0.531},
26 (6): {0.006, 0.012, 0.027, 0.03, 0.0435, 0.048, 0.054, 0.057, 0.063, 0.0675, 0.0705, 0.084, 0.0885, 0.0975, 0.105, 0.1155, 0.12, 0.1275, 0.129, 0.1365, 0.147, 0.153, 0.1605, 0.1665, 0.171, 0.174, 0.1785, 0.186, 0.1905, 0.201, 0.2025, 0.21, 0.219, 0.2235, 0.228, 0.231, 0.2355, 0.2415, 0.2475, 0.2505, 0.2565, 0.261, 0.264, 0.2685, 0.276, 0.282, 0.288, 0.2925, 0.297, 0.2985, 0.306, 0.3105, 0.3165, 0.3255, 0.3315, 0.3375, 0.339, 0.3495, 0.354, 0.357, 0.363, 0.3675, 0.3705, 0.375, 0.378, 0.381, 0.384, 0.3885, 0.3945, 0.3975, 0.4005, 0.405, 0.4095, 0.4155, 0.4185, 0.42, 0.4245, 0.4305, 0.4365, 0.444, 0.444, 0.4455, 0.453, 0.453, 0.456, 0.468, 0.471, 0.477, 0.48, 0.4845, 0.4905, 0.4935, 0.504, 0.5055, 0.5055, 0.513, 0.519, 0.5235, 0.528, 0.5385},
27 (29): {0.00341379, 0.0108621, 0.0176897, 0.0257586, 0.0325862, 0.0415862, 0.0484138, 0.0571034, 0.0664138, 0.0738621, 0.0794483, 0.0872069, 0.0931034, 0.100552, 0.108621, 0.114828, 0.123207, 0.130034, 0.137793, 0.14431, 0.152069, 0.160138, 0.166034, 0.174103, 0.178448, 0.184034, 0.189931, 0.195828, 0.200483, 0.204517, 0.212276, 0.220655, 0.224069, 0.231207, 0.234, 0.238966, 0.245793, 0.250448, 0.254172, 0.258828, 0.265655, 0.270931, 0.274655, 0.277759, 0.284897, 0.28831, 0.290483, 0.296379, 0.301345, 0.305379, 0.308483, 0.311897, 0.315931, 0.320276, 0.32431, 0.329897, 0.333931, 0.338897, 0.34231, 0.346345, 0.352552, 0.358448, 0.362172, 0.368379, 0.373345, 0.37769, 0.382966, 0.386379, 0.389793, 0.393828, 0.399103, 0.403759, 0.409655, 0.414621, 0.418034, 0.42331, 0.427345, 0.433552, 0.439448, 0.445034, 0.447517, 0.450621, 0.455897, 0.460552, 0.465517, 0.470172, 0.475759, 0.480103, 0.483517, 0.488172, 0.493138, 0.498724, 0.504931, 0.508345, 0.512379, 0.517345, 0.524483, 0.53069, 0.534103, 0.538448},
28 (154): {0.00561039, 0.0143182, 0.0227922, 0.0302143, 0.0389805, 0.0465195, 0.0569805, 0.0647532, 0.0715909, 0.0793052, 0.0867857, 0.0942078, 0.101104, 0.108175, 0.114253, 0.1215, 0.127695, 0.133481, 0.141019, 0.147273, 0.153117, 0.15937, 0.1665, 0.172227, 0.178305, 0.183799, 0.189409, 0.194494, 0.200279, 0.205364, 0.211032, 0.217695, 0.223188, 0.228565, 0.233591, 0.238851, 0.244286, 0.249545, 0.255331, 0.260299, 0.264506, 0.269182, 0.273565, 0.278766, 0.283968, 0.287766, 0.292208, 0.296416, 0.300916, 0.305474, 0.3105, 0.315994, 0.321078, 0.325578, 0.330312, 0.33411, 0.339136, 0.344279, 0.348604, 0.353338, 0.357779, 0.361461, 0.366838, 0.370812, 0.375195, 0.379578, 0.38437, 0.389279, 0.394364, 0.398688, 0.403656, 0.40874, 0.413416, 0.417156, 0.422123, 0.426506, 0.431299, 0.436149, 0.440942, 0.445792, 0.449825, 0.454909, 0.459701, 0.464435, 0.469461, 0.47326, 0.478519, 0.483019, 0.487987, 0.492545, 0.497688, 0.501896, 0.507214, 0.512299, 0.516506, 0.521474, 0.526032, 0.530299, 0.534623, 0.538071},
29 (675): {0.00501333, 0.0130933, 0.02184, 0.0301333, 0.0384933, 0.0466133, 0.0542667, 0.0616667, 0.0695733, 0.0766133, 0.0845333, 0.0908933, 0.09836, 0.10524, 0.111493, 0.118, 0.124947, 0.131373, 0.137307, 0.143773, 0.150387, 0.156373, 0.162827, 0.16928, 0.174827, 0.180733, 0.186773, 0.192293, 0.198347, 0.20412, 0.209307, 0.21488, 0.22044, 0.226053, 0.230933, 0.236267, 0.24144, 0.246907, 0.251907, 0.256773, 0.261867, 0.266787, 0.271813, 0.276933, 0.281893, 0.287067, 0.29184, 0.29676, 0.30192, 0.306707, 0.311173, 0.315773, 0.320493, 0.32524, 0.330027, 0.33464, 0.339707, 0.344293, 0.348707, 0.35376, 0.358347, 0.363, 0.367693, 0.372133, 0.376787, 0.381147, 0.385947, 0.390693, 0.3952, 0.39984, 0.4046, 0.409587, 0.414187, 0.419053, 0.4234, 0.428467, 0.432813, 0.437227, 0.441987, 0.446293, 0.451227, 0.455813, 0.460187, 0.46484, 0.4692, 0.473707, 0.478187, 0.482773, 0.48736, 0.491893, 0.496427, 0.5014, 0.506387, 0.511067, 0.516107, 0.5204, 0.525453, 0.53008, 0.53456, 0.5384},
30 (2557): {0.00466367, 0.0120974, 0.0202245, 0.0284044, 0.0364928, 0.0443101, 0.0520747, 0.0593958, 0.0669386, 0.0743371, 0.0814013, 0.088483, 0.0952515, 0.101826, 0.108627, 0.115346, 0.122047, 0.128425, 0.134729, 0.140871, 0.147115, 0.153289, 0.159434, 0.165499, 0.171683, 0.177578, 0.183368, 0.18913, 0.194755, 0.200457, 0.205782, 0.211467, 0.217186, 0.22268, 0.228016, 0.233183, 0.238505, 0.243841, 0.249054, 0.254443, 0.259416, 0.26453, 0.26949, 0.27446, 0.279282, 0.284251, 0.288936, 0.29379, 0.298837, 0.303529, 0.308263, 0.313085, 0.317833, 0.322504, 0.327502, 0.332236, 0.336738, 0.34181, 0.346484, 0.351426, 0.356139, 0.360901, 0.365628, 0.370404, 0.375269, 0.38002, 0.384533, 0.389048, 0.39393, 0.39858, 0.403061, 0.407735, 0.412427, 0.417066, 0.421765, 0.426541, 0.431236, 0.435977, 0.440609, 0.445382, 0.450099, 0.454819, 0.459612, 0.464163, 0.468778, 0.473473, 0.47807, 0.482632, 0.487397, 0.492276, 0.497006, 0.501747, 0.506686, 0.511342, 0.516161, 0.520849, 0.525749, 0.530472, 0.534921, 0.538487},
31 (9188): {0.00448139, 0.0117613, 0.0196868, 0.0276318, 0.0353035, 0.042989, 0.0504012, 0.0576762, 0.0650002, 0.0721283, 0.0792045, 0.0858977, 0.0926399, 0.099385, 0.105888, 0.112524, 0.11897, 0.125505, 0.131819, 0.138075, 0.144328, 0.150499, 0.156471, 0.162592, 0.168439, 0.174306, 0.180215, 0.185962, 0.191686, 0.197385, 0.202987, 0.208541, 0.214118, 0.219518, 0.224829, 0.230232, 0.235611, 0.240833, 0.246043, 0.251193, 0.2564, 0.261535, 0.266625, 0.27163, 0.276622, 0.28166, 0.286599, 0.291487, 0.296397, 0.301165, 0.305846, 0.310634, 0.31542, 0.320226, 0.32493, 0.329738, 0.334627, 0.339368, 0.344004, 0.34878, 0.353702, 0.358434, 0.363264, 0.368103, 0.372829, 0.377527, 0.382357, 0.387154, 0.391926, 0.39671, 0.401623, 0.40639, 0.411191, 0.415923, 0.420709, 0.425395, 0.43018, 0.434882, 0.439585, 0.444335, 0.449084, 0.45387, 0.458629, 0.463417, 0.468233, 0.473015, 0.477777, 0.482473, 0.48716, 0.492017, 0.496813, 0.501515, 0.506206, 0.510931, 0.515737, 0.520509, 0.525341, 0.530237, 0.53488, 0.538451},
32 (31829): {0.00425499, 0.0112185, 0.0188231, 0.026428, 0.0338886, 0.0412475, 0.0484381, 0.0556522, 0.0626969, 0.069691, 0.076613, 0.0834357, 0.0901974, 0.0968626, 0.103487, 0.110034, 0.116527, 0.122877, 0.129188, 0.135366, 0.141575, 0.147703, 0.153744, 0.1597, 0.165702, 0.171528, 0.177385, 0.183128, 0.188863, 0.19448, 0.200078, 0.205614, 0.211138, 0.216617, 0.222077, 0.227451, 0.232847, 0.238123, 0.243411, 0.248616, 0.253805, 0.258941, 0.264098, 0.269155, 0.274204, 0.279142, 0.284138, 0.289032, 0.293877, 0.298779, 0.303588, 0.308392, 0.313195, 0.318019, 0.322847, 0.327664, 0.332462, 0.337318, 0.342084, 0.346932, 0.351711, 0.3565, 0.361276, 0.366084, 0.37087, 0.375712, 0.38051, 0.385308, 0.390147, 0.394921, 0.399763, 0.404563, 0.40937, 0.41422, 0.419018, 0.423831, 0.428693, 0.433533, 0.438326, 0.44323, 0.448042, 0.452813, 0.457612, 0.462488, 0.467302, 0.47214, 0.476984, 0.481778, 0.48661, 0.491482, 0.496257, 0.501063, 0.505887, 0.510723, 0.515567, 0.520397, 0.525258, 0.530165, 0.534818, 0.538383},
33 (100975): {0.00397025, 0.0106734, 0.0180588, 0.0254131, 0.0326544, 0.0398295, 0.0468946, 0.0539325, 0.0608543, 0.0677117, 0.0745134, 0.0812418, 0.0879159, 0.0944582, 0.100978, 0.107401, 0.113759, 0.120039, 0.126259, 0.132429, 0.13857, 0.144659, 0.150698, 0.156688, 0.162592, 0.168463, 0.174269, 0.180052, 0.185777, 0.191435, 0.197053, 0.202637, 0.208154, 0.213606, 0.21907, 0.224442, 0.229807, 0.235154, 0.240416, 0.245679, 0.250903, 0.256073, 0.261217, 0.266316, 0.271368, 0.276402, 0.281407, 0.286362, 0.291279, 0.296223, 0.301099, 0.305974, 0.310809, 0.315665, 0.320563, 0.325437, 0.330325, 0.335197, 0.340105, 0.344951, 0.349808, 0.35466, 0.359526, 0.364401, 0.36927, 0.374127, 0.379002, 0.383898, 0.388763, 0.393667, 0.398498, 0.40337, 0.408224, 0.413099, 0.417949, 0.422811, 0.427679, 0.432528, 0.437408, 0.442268, 0.447149, 0.452012, 0.45689, 0.461733, 0.466614, 0.471519, 0.476406, 0.481225, 0.486076, 0.490967, 0.495854, 0.500699, 0.505553, 0.510427, 0.515285, 0.52016, 0.525085, 0.52999, 0.534672, 0.538335},
34 (297196): {0.00372908, 0.0101682, 0.0173233, 0.0244725, 0.0315444, 0.0385238, 0.0454286, 0.0522744, 0.0590479, 0.0657687, 0.0724504, 0.0790307, 0.0855758, 0.0920631, 0.0984667, 0.104842, 0.11115, 0.11739, 0.123581, 0.129731, 0.135841, 0.141854, 0.147863, 0.153795, 0.15967, 0.165505, 0.171297, 0.177044, 0.182719, 0.188388, 0.194002, 0.199571, 0.205096, 0.210581, 0.216041, 0.22147, 0.226847, 0.232183, 0.237488, 0.242769, 0.248006, 0.253217, 0.258389, 0.26352, 0.26862, 0.273692, 0.278711, 0.283728, 0.288712, 0.293661, 0.29858, 0.30351, 0.308441, 0.313351, 0.318272, 0.323192, 0.328112, 0.333032, 0.337954, 0.342887, 0.347788, 0.352722, 0.357648, 0.362575, 0.367477, 0.372402, 0.377321, 0.382241, 0.387159, 0.392088, 0.397012, 0.401945, 0.406868, 0.411759, 0.416661, 0.421594, 0.426486, 0.431411, 0.436324, 0.441244, 0.446157, 0.451073, 0.455979, 0.460903, 0.465822, 0.47074, 0.475665, 0.480573, 0.485504, 0.490425, 0.495327, 0.500266, 0.505165, 0.510089, 0.514997, 0.519933, 0.52485, 0.5298, 0.534539, 0.538283},
