Seed = 101, Score = 30015.0, RunTime = 9896 ms
Seed = 159, Score = 52914.0, RunTime = 9629 ms
Seed = 160, Score = 53291.0, RunTime = 9625 ms
Seed = 161, Score = 57425.0, RunTime = 9626 ms
Seed = 162, Score = 34261.0, RunTime = 9630 ms
Seed = 163, Score = 65018.0, RunTime = 9626 ms
Seed = 164, Score = 72676.0, RunTime = 9627 ms
Seed = 165, Score = 58022.0, RunTime = 9629 ms
Seed = 166, Score = 19012.0, RunTime = 9630 ms
Seed = 167, Score = 47140.0, RunTime = 9624 ms
Seed = 168, Score = 67160.0, RunTime = 9625 ms
Seed = 169, Score = 20118.0, RunTime = 9627 ms
Seed = 170, Score = 11773.0, RunTime = 9625 ms
Seed = 171, Score = 20105.0, RunTime = 9627 ms
Seed = 172, Score = 93046.0, RunTime = 9628 ms
Seed = 173, Score = 43050.0, RunTime = 9629 ms
Seed = 174, Score = 88035.0, RunTime = 9624 ms
Seed = 175, Score = 79032.0, RunTime = 9629 ms
Seed = 176, Score = 3036.0, RunTime = 9626 ms
Seed = 177, Score = 6005.0, RunTime = 9626 ms
Seed = 178, Score = 29017.0, RunTime = 9628 ms
Seed = 179, Score = 43020.0, RunTime = 9624 ms
Seed = 180, Score = 46690.0, RunTime = 9629 ms
Seed = 181, Score = 29084.0, RunTime = 9626 ms
Seed = 182, Score = 59013.0, RunTime = 9626 ms
Seed = 183, Score = 75381.0, RunTime = 9628 ms
Seed = 184, Score = 45608.0, RunTime = 9626 ms
Seed = 185, Score = 17289.0, RunTime = 9625 ms
Seed = 186, Score = 59010.0, RunTime = 9628 ms
Seed = 187, Score = 63585.0, RunTime = 9627 ms
Seed = 188, Score = 78129.0, RunTime = 9625 ms
Seed = 189, Score = 36029.0, RunTime = 9623 ms
Seed = 190, Score = 67140.0, RunTime = 9627 ms
Seed = 191, Score = 43951.0, RunTime = 9626 ms
Seed = 192, Score = 31139.0, RunTime = 9626 ms
Seed = 193, Score = 58507.0, RunTime = 9629 ms
Seed = 194, Score = 35047.0, RunTime = 9626 ms
Seed = 195, Score = 49193.0, RunTime = 9627 ms
Seed = 196, Score = 43024.0, RunTime = 9625 ms
Seed = 197, Score = 85045.0, RunTime = 9628 ms
Seed = 198, Score = 58281.0, RunTime = 9628 ms
Seed = 199, Score = 36076.0, RunTime = 9623 ms
Seed = 200, Score = 69044.0, RunTime = 9628 ms
Seed = 201, Score = 74130.0, RunTime = 9630 ms
Seed = 202, Score = 23248.0, RunTime = 9625 ms
Seed = 203, Score = 90067.0, RunTime = 9627 ms
Seed = 204, Score = 57043.0, RunTime = 9623 ms
Seed = 205, Score = 95051.0, RunTime = 9628 ms
Seed = 206, Score = 80114.0, RunTime = 9630 ms
Seed = 207, Score = 38010.0, RunTime = 9631 ms
Seed = 208, Score = 71276.0, RunTime = 9628 ms
Seed = 209, Score = 63000.0, RunTime = 9627 ms
Seed = 210, Score = 78035.0, RunTime = 9628 ms
Seed = 211, Score = 43036.0, RunTime = 9628 ms
Seed = 212, Score = 40038.0, RunTime = 9627 ms
Seed = 213, Score = 19434.0, RunTime = 9628 ms
Seed = 214, Score = 86016.0, RunTime = 9628 ms
Seed = 215, Score = 57621.0, RunTime = 9624 ms
Seed = 216, Score = 26205.0, RunTime = 9630 ms
Seed = 217, Score = 1510.0, RunTime = 9628 ms
Seed = 218, Score = 76022.0, RunTime = 9630 ms
Seed = 219, Score = 80235.0, RunTime = 9626 ms
Seed = 220, Score = 67215.0, RunTime = 9627 ms
Seed = 221, Score = 2658.0, RunTime = 9625 ms
Seed = 222, Score = 51831.0, RunTime = 9625 ms
Seed = 223, Score = 69540.0, RunTime = 9628 ms
Seed = 224, Score = 19198.0, RunTime = 9629 ms
Seed = 225, Score = 54443.0, RunTime = 9625 ms
Seed = 226, Score = 62524.0, RunTime = 9626 ms
Seed = 227, Score = 29244.0, RunTime = 9625 ms
Seed = 228, Score = 2238.0, RunTime = 9625 ms
Seed = 229, Score = 74144.0, RunTime = 9628 ms
Seed = 230, Score = 14535.0, RunTime = 9626 ms
Seed = 231, Score = 86127.0, RunTime = 9627 ms
Seed = 232, Score = 70918.0, RunTime = 9626 ms
Seed = 233, Score = 42140.0, RunTime = 9629 ms
Seed = 234, Score = 88146.0, RunTime = 9627 ms
Seed = 235, Score = 90223.0, RunTime = 9624 ms
Seed = 236, Score = 6507.0, RunTime = 9626 ms
Seed = 237, Score = 23011.0, RunTime = 9626 ms
Seed = 238, Score = 70378.0, RunTime = 9625 ms
Seed = 239, Score = 35521.0, RunTime = 9624 ms
Seed = 240, Score = 65111.0, RunTime = 9627 ms
Seed = 241, Score = 40017.0, RunTime = 9629 ms
Seed = 242, Score = 82038.0, RunTime = 9629 ms
Seed = 243, Score = 68719.0, RunTime = 9624 ms
Seed = 244, Score = 62146.0, RunTime = 9626 ms
Seed = 245, Score = 56054.0, RunTime = 9628 ms
Seed = 246, Score = 55088.0, RunTime = 9624 ms
Seed = 247, Score = 70046.0, RunTime = 9627 ms
Seed = 248, Score = 74586.0, RunTime = 9628 ms
Seed = 249, Score = 35316.0, RunTime = 9626 ms
Seed = 250, Score = 32041.0, RunTime = 9628 ms
Seed = 251, Score = 33388.0, RunTime = 9628 ms
Seed = 252, Score = 43763.0, RunTime = 9626 ms
Seed = 253, Score = 36026.0, RunTime = 9623 ms
Seed = 254, Score = 34728.0, RunTime = 9627 ms
Seed = 255, Score = 49943.0, RunTime = 9626 ms
Seed = 256, Score = 44630.0, RunTime = 9628 ms
Seed = 257, Score = 52447.0, RunTime = 9630 ms
Seed = 258, Score = 51080.0, RunTime = 9626 ms
Seed = 259, Score = 60221.0, RunTime = 9627 ms
Seed = 260, Score = 16108.0, RunTime = 9628 ms
Seed = 261, Score = 43241.0, RunTime = 9624 ms
Seed = 262, Score = 41032.0, RunTime = 9626 ms
Seed = 263, Score = 52340.0, RunTime = 9629 ms
Seed = 264, Score = 33053.0, RunTime = 9626 ms
Seed = 265, Score = 7356.0, RunTime = 9627 ms
Seed = 266, Score = 97006.0, RunTime = 9628 ms
Seed = 267, Score = 94078.0, RunTime = 9628 ms
Seed = 268, Score = 81165.0, RunTime = 9628 ms
Seed = 269, Score = 43208.0, RunTime = 9624 ms
Seed = 270, Score = 17025.0, RunTime = 9631 ms
Seed = 271, Score = 14177.0, RunTime = 9627 ms
Seed = 272, Score = 73624.0, RunTime = 9624 ms
Seed = 273, Score = 43280.0, RunTime = 9626 ms
Seed = 274, Score = 32465.0, RunTime = 9623 ms
Seed = 275, Score = 55036.0, RunTime = 9628 ms
Seed = 276, Score = 21115.0, RunTime = 9627 ms
Seed = 277, Score = 52712.0, RunTime = 9626 ms
Seed = 278, Score = 74431.0, RunTime = 9630 ms
Seed = 279, Score = 48434.0, RunTime = 9639 ms
Seed = 280, Score = 94012.0, RunTime = 9636 ms
Seed = 281, Score = 71071.0, RunTime = 9629 ms
Seed = 282, Score = 51133.0, RunTime = 9626 ms
Seed = 283, Score = 41183.0, RunTime = 9627 ms
Seed = 284, Score = 64153.0, RunTime = 9630 ms
Seed = 285, Score = 33366.0, RunTime = 9627 ms
Seed = 286, Score = 11595.0, RunTime = 9626 ms
Seed = 287, Score = 19390.0, RunTime = 9626 ms
Seed = 288, Score = 54194.0, RunTime = 9627 ms
Seed = 289, Score = 73647.0, RunTime = 9628 ms
Seed = 290, Score = 41094.0, RunTime = 9628 ms
Seed = 291, Score = 88153.0, RunTime = 9622 ms
Seed = 292, Score = 35927.0, RunTime = 9622 ms
Seed = 293, Score = 71014.0, RunTime = 9624 ms
Seed = 294, Score = 46845.0, RunTime = 9623 ms
Seed = 295, Score = 69151.0, RunTime = 9626 ms
Seed = 296, Score = 89165.0, RunTime = 9627 ms
Seed = 297, Score = 75522.0, RunTime = 9626 ms
Seed = 298, Score = 43262.0, RunTime = 9627 ms
Seed = 299, Score = 62039.0, RunTime = 9625 ms
Seed = 300, Score = 70204.0, RunTime = 9626 ms

            Seeds: 101 to 300
   Executed Cases: 200
     Failed Cases: 0
    Avg. Run Time: 9628 ms
    Max. Run Time: 9896 ms
