25 (2): {0.0135, 0.018, 0.0225, 0.0315, 0.0405, 0.0405, 0.045, 0.0585, 0.0675, 0.0675, 0.072, 0.072, 0.0855, 0.09, 0.0945, 0.108, 0.1125, 0.1215, 0.126, 0.1305, 0.135, 0.1395, 0.1485, 0.1575, 0.162, 0.162, 0.171, 0.1755, 0.18, 0.189, 0.1935, 0.1935, 0.2025, 0.2025, 0.207, 0.225, 0.225, 0.2295, 0.2295, 0.234, 0.234, 0.2385, 0.2475, 0.252, 0.261, 0.2655, 0.2745, 0.288, 0.2925, 0.297, 0.3015, 0.3105, 0.3105, 0.3105, 0.3105, 0.315, 0.3195, 0.324, 0.3375, 0.3375, 0.342, 0.3465, 0.3465, 0.351, 0.351, 0.369, 0.3735, 0.378, 0.378, 0.3825, 0.387, 0.396, 0.4005, 0.4095, 0.414, 0.414, 0.423, 0.4275, 0.4275, 0.4275, 0.441, 0.4455, 0.4545, 0.4545, 0.4635, 0.4635, 0.477, 0.4815, 0.4905, 0.495, 0.495, 0.5085, 0.513, 0.522, 0.522, 0.522, 0.5265, 0.531, 0.5355, 0.5355},
26 (7): {0.00514286, 0.0115714, 0.0257143, 0.0295714, 0.0424286, 0.0475714, 0.0527143, 0.0565714, 0.063, 0.0681429, 0.072, 0.0861429, 0.0912857, 0.099, 0.105429, 0.114429, 0.118286, 0.126, 0.128571, 0.135, 0.145286, 0.150429, 0.156857, 0.163286, 0.168429, 0.171, 0.174857, 0.181286, 0.186429, 0.198, 0.199286, 0.205714, 0.214714, 0.219857, 0.223714, 0.227571, 0.231429, 0.236571, 0.243, 0.245571, 0.252, 0.255857, 0.259714, 0.263571, 0.27, 0.276429, 0.281571, 0.286714, 0.291857, 0.295714, 0.302143, 0.308571, 0.315, 0.322714, 0.329143, 0.334286, 0.335571, 0.345857, 0.349714, 0.352286, 0.36, 0.363857, 0.367714, 0.371571, 0.374143, 0.378, 0.381857, 0.385714, 0.390857, 0.394714, 0.398571, 0.403714, 0.408857, 0.414, 0.416571, 0.419143, 0.423, 0.428143, 0.434571, 0.442286, 0.443571, 0.447429, 0.453857, 0.455143, 0.459, 0.469286, 0.471857, 0.477, 0.479571, 0.483429, 0.489857, 0.493714, 0.505286, 0.506571, 0.507857, 0.514286, 0.519429, 0.524571, 0.529714, 0.538714},
27 (36): {0.0045, 0.01175, 0.018, 0.02625, 0.03425, 0.0425, 0.04975, 0.058, 0.06725, 0.07525, 0.08125, 0.08925, 0.09575, 0.1035, 0.11225, 0.11825, 0.12575, 0.13225, 0.13925, 0.146, 0.15325, 0.16175, 0.16675, 0.17475, 0.17875, 0.18425, 0.18975, 0.19675, 0.20075, 0.20575, 0.2135, 0.221, 0.224, 0.23075, 0.23325, 0.2385, 0.2445, 0.2495, 0.2535, 0.25775, 0.2635, 0.26925, 0.2725, 0.27675, 0.28325, 0.287, 0.29, 0.29525, 0.3, 0.304, 0.30775, 0.312, 0.3155, 0.3205, 0.325, 0.33075, 0.335, 0.3395, 0.34325, 0.34775, 0.353, 0.35825, 0.362, 0.36875, 0.37325, 0.37725, 0.383, 0.387, 0.39125, 0.39575, 0.40025, 0.405, 0.41125, 0.416, 0.41975, 0.42525, 0.42925, 0.4345, 0.441, 0.446, 0.4485, 0.45225, 0.45775, 0.46175, 0.4665, 0.47075, 0.4765, 0.481, 0.48425, 0.48875, 0.4935, 0.49925, 0.505, 0.509, 0.51275, 0.51775, 0.5245, 0.53025, 0.534, 0.53825},
28 (183): {0.00540984, 0.0138197, 0.0219344, 0.0292623, 0.0377213, 0.0452951, 0.0556721, 0.0632951, 0.0702295, 0.0783934, 0.0854262, 0.0931475, 0.0996885, 0.106869, 0.113016, 0.119951, 0.126148, 0.132148, 0.140066, 0.146213, 0.152361, 0.15841, 0.165738, 0.171197, 0.177148, 0.182803, 0.188656, 0.19382, 0.199623, 0.204984, 0.210689, 0.217131, 0.222885, 0.228246, 0.233066, 0.238475, 0.243541, 0.249049, 0.254656, 0.259623, 0.263902, 0.268623, 0.273541, 0.278459, 0.283869, 0.287803, 0.292033, 0.29641, 0.300689, 0.305361, 0.309984, 0.315344, 0.320361, 0.324934, 0.329508, 0.33359, 0.338508, 0.343525, 0.347902, 0.352672, 0.357148, 0.361033, 0.366393, 0.370377, 0.374361, 0.378787, 0.383754, 0.388623, 0.393492, 0.397918, 0.402738, 0.407656, 0.412377, 0.416262, 0.420885, 0.425262, 0.429984, 0.434803, 0.43977, 0.444738, 0.449115, 0.454033, 0.458902, 0.463525, 0.468787, 0.472869, 0.478377, 0.483049, 0.488213, 0.492934, 0.497852, 0.502082, 0.507295, 0.512311, 0.516639, 0.521361, 0.526377, 0.530508, 0.534836, 0.538279},
29 (815): {0.00498037, 0.0129975, 0.0217767, 0.030335, 0.0386172, 0.0466896, 0.054254, 0.0614982, 0.0694049, 0.0764945, 0.0845227, 0.0908613, 0.0981828, 0.105063, 0.111412, 0.117795, 0.124686, 0.131113, 0.137209, 0.14368, 0.150162, 0.156401, 0.162618, 0.169045, 0.174633, 0.180375, 0.186427, 0.191838, 0.197856, 0.203643, 0.208844, 0.21431, 0.219843, 0.22521, 0.230323, 0.235734, 0.241034, 0.246335, 0.251492, 0.256417, 0.261486, 0.266533, 0.271568, 0.276582, 0.281518, 0.28673, 0.291445, 0.296348, 0.301362, 0.306309, 0.310715, 0.315398, 0.320201, 0.324917, 0.329676, 0.334336, 0.339427, 0.344109, 0.348548, 0.353551, 0.358211, 0.362783, 0.36762, 0.372114, 0.376631, 0.381037, 0.385741, 0.390567, 0.395161, 0.399744, 0.40447, 0.409461, 0.413967, 0.418859, 0.423188, 0.428135, 0.43253, 0.437069, 0.441784, 0.446168, 0.451049, 0.455643, 0.460082, 0.464886, 0.469193, 0.473775, 0.478281, 0.483029, 0.487645, 0.49214, 0.496656, 0.501593, 0.50644, 0.511167, 0.516225, 0.520542, 0.525456, 0.530183, 0.534578, 0.538476},
30 (3071): {0.00472419, 0.012212, 0.0202595, 0.0284067, 0.0363868, 0.0442117, 0.052098, 0.0594217, 0.0669212, 0.0743973, 0.0814513, 0.0884292, 0.0951784, 0.101887, 0.108683, 0.115315, 0.122041, 0.128406, 0.134742, 0.140817, 0.147051, 0.153237, 0.159395, 0.165467, 0.171683, 0.177603, 0.183458, 0.189229, 0.194817, 0.200494, 0.205875, 0.211551, 0.217207, 0.22265, 0.22801, 0.23325, 0.238513, 0.243867, 0.249081, 0.2544, 0.259382, 0.264511, 0.269426, 0.274504, 0.27934, 0.284331, 0.289014, 0.293879, 0.29892, 0.303647, 0.308444, 0.313247, 0.31796, 0.322637, 0.327578, 0.332349, 0.336907, 0.341933, 0.346563, 0.351431, 0.356152, 0.360894, 0.365697, 0.370436, 0.375225, 0.379993, 0.384582, 0.389148, 0.393928, 0.398535, 0.403072, 0.40772, 0.412394, 0.41703, 0.42176, 0.426561, 0.431273, 0.436018, 0.440648, 0.445408, 0.450149, 0.45488, 0.459618, 0.464217, 0.468879, 0.473662, 0.478213, 0.482823, 0.487585, 0.492488, 0.497224, 0.501957, 0.506775, 0.51145, 0.516238, 0.520977, 0.525783, 0.530481, 0.534868, 0.538456},
31 (11069): {0.00448252, 0.011784, 0.0197432, 0.0276366, 0.0353154, 0.043038, 0.0504452, 0.0576792, 0.065062, 0.0721342, 0.079199, 0.0859053, 0.0927206, 0.0994635, 0.105969, 0.11263, 0.119094, 0.125593, 0.131899, 0.138112, 0.144331, 0.150512, 0.156471, 0.16254, 0.168418, 0.174269, 0.180167, 0.185933, 0.19162, 0.197323, 0.202933, 0.208498, 0.214028, 0.21943, 0.224785, 0.230158, 0.235519, 0.240753, 0.24597, 0.251149, 0.256349, 0.261487, 0.266578, 0.271586, 0.27655, 0.2816, 0.286555, 0.291443, 0.296347, 0.301133, 0.305834, 0.310594, 0.315375, 0.320151, 0.324874, 0.329709, 0.334602, 0.339356, 0.343976, 0.348736, 0.353643, 0.358391, 0.363195, 0.368004, 0.372757, 0.377468, 0.382309, 0.387092, 0.391859, 0.396673, 0.401601, 0.406394, 0.41121, 0.415934, 0.420726, 0.425429, 0.430176, 0.434856, 0.439597, 0.444343, 0.449081, 0.453872, 0.458604, 0.463386, 0.468199, 0.472998, 0.477742, 0.482456, 0.487142, 0.491995, 0.496794, 0.501531, 0.506222, 0.510962, 0.51578, 0.520526, 0.525375, 0.530223, 0.534837, 0.538448},
32 (38270): {0.00422461, 0.0111876, 0.0187932, 0.0264104, 0.0338265, 0.0411905, 0.0484119, 0.0556133, 0.0626592, 0.069657, 0.0765985, 0.0834378, 0.0901776, 0.0968548, 0.103482, 0.11004, 0.116527, 0.122877, 0.129181, 0.135362, 0.141555, 0.147689, 0.153734, 0.159685, 0.165686, 0.171519, 0.177362, 0.1831, 0.188825, 0.194451, 0.200054, 0.2056, 0.21111, 0.216584, 0.22206, 0.227429, 0.232818, 0.238072, 0.243353, 0.248556, 0.253744, 0.25889, 0.264017, 0.269097, 0.274146, 0.279097, 0.28408, 0.288996, 0.29384, 0.298729, 0.303538, 0.308336, 0.313156, 0.317967, 0.322782, 0.327601, 0.332407, 0.337258, 0.342042, 0.346873, 0.351652, 0.356471, 0.361239, 0.366061, 0.370865, 0.375688, 0.380478, 0.385284, 0.390126, 0.394914, 0.399758, 0.404554, 0.409369, 0.414218, 0.419019, 0.423848, 0.428704, 0.433543, 0.438337, 0.443229, 0.44807, 0.452832, 0.457643, 0.462511, 0.467313, 0.472153, 0.476976, 0.481784, 0.486614, 0.491483, 0.496291, 0.501099, 0.50594, 0.510782, 0.515609, 0.520422, 0.525293, 0.530189, 0.534818, 0.538371},
33 (121355): {0.00396777, 0.0106764, 0.0180615, 0.0254283, 0.0326529, 0.0398524, 0.0469147, 0.0539541, 0.0608833, 0.0677245, 0.0745276, 0.0812463, 0.0879117, 0.0944641, 0.100981, 0.107412, 0.113756, 0.120045, 0.126276, 0.132444, 0.138585, 0.144658, 0.150693, 0.156691, 0.162594, 0.168467, 0.174266, 0.180046, 0.185769, 0.191428, 0.197052, 0.202625, 0.208135, 0.213601, 0.219062, 0.22445, 0.229809, 0.23515, 0.240417, 0.245681, 0.250906, 0.256079, 0.26122, 0.266323, 0.271373, 0.276399, 0.28141, 0.286361, 0.291283, 0.296217, 0.301079, 0.305954, 0.310791, 0.31565, 0.32054, 0.325417, 0.330302, 0.335179, 0.340083, 0.344939, 0.349789, 0.354626, 0.359495, 0.364374, 0.369245, 0.374107, 0.378984, 0.383889, 0.388754, 0.393647, 0.39848, 0.403365, 0.408214, 0.413101, 0.417957, 0.422822, 0.427693, 0.432546, 0.437416, 0.442269, 0.447152, 0.452018, 0.456895, 0.461739, 0.46661, 0.471522, 0.476404, 0.481232, 0.486079, 0.490956, 0.495858, 0.500712, 0.505569, 0.510437, 0.515288, 0.520158, 0.525082, 0.529985, 0.534667, 0.538332},
34 (356510): {0.00372203, 0.010161, 0.0173194, 0.0244695, 0.0315374, 0.0385139, 0.045426, 0.0522774, 0.0590548, 0.0657809, 0.0724501, 0.0790353, 0.0855872, 0.0920709, 0.0984681, 0.104841, 0.111145, 0.117384, 0.123569, 0.129717, 0.135816, 0.141834, 0.147836, 0.153761, 0.15963, 0.165474, 0.171264, 0.177014, 0.182696, 0.188369, 0.193981, 0.199548, 0.205078, 0.210573, 0.21603, 0.221456, 0.22683, 0.232163, 0.237475, 0.242749, 0.24798, 0.253198, 0.258364, 0.263501, 0.268602, 0.273676, 0.278701, 0.283711, 0.288698, 0.29365, 0.298567, 0.303498, 0.308427, 0.313339, 0.318261, 0.323187, 0.328107, 0.333021, 0.337948, 0.34288, 0.347789, 0.352717, 0.357648, 0.362573, 0.367478, 0.372403, 0.377321, 0.382246, 0.387164, 0.392087, 0.397008, 0.401935, 0.406859, 0.411756, 0.416661, 0.42159, 0.42649, 0.43141, 0.436326, 0.44124, 0.446154, 0.451068, 0.455979, 0.460902, 0.465822, 0.470741, 0.475662, 0.480579, 0.485508, 0.490426, 0.495327, 0.500258, 0.505156, 0.510079, 0.514987, 0.51992, 0.524846, 0.529792, 0.534537, 0.538286},
