26 (2): {0.009, 0.0225, 0.036, 0.0405, 0.045, 0.045, 0.0495, 0.0495, 0.0585, 0.0675, 0.072, 0.0945, 0.1035, 0.117, 0.117, 0.135, 0.1395, 0.144, 0.144, 0.153, 0.171, 0.1755, 0.18, 0.18, 0.189, 0.1935, 0.198, 0.216, 0.225, 0.234, 0.234, 0.2385, 0.2565, 0.261, 0.2655, 0.27, 0.279, 0.2835, 0.2925, 0.2925, 0.297, 0.306, 0.306, 0.3105, 0.3195, 0.3285, 0.333, 0.342, 0.351, 0.351, 0.36, 0.369, 0.3735, 0.3825, 0.3825, 0.3825, 0.3825, 0.3915, 0.396, 0.396, 0.405, 0.405, 0.4095, 0.4185, 0.4185, 0.423, 0.432, 0.4365, 0.4365, 0.4365, 0.441, 0.441, 0.4455, 0.4545, 0.4545, 0.4545, 0.459, 0.468, 0.468, 0.4725, 0.4725, 0.4725, 0.477, 0.477, 0.4815, 0.495, 0.4995, 0.4995, 0.4995, 0.504, 0.5085, 0.5085, 0.513, 0.5175, 0.5175, 0.522, 0.531, 0.531, 0.531, 0.54},
27 (5): {0.0018, 0.0036, 0.0108, 0.0216, 0.0324, 0.0378, 0.0468, 0.063, 0.0774, 0.081, 0.0864, 0.0936, 0.0972, 0.108, 0.117, 0.1188, 0.126, 0.1314, 0.1368, 0.153, 0.1584, 0.1638, 0.1692, 0.1746, 0.1782, 0.1854, 0.189, 0.198, 0.1998, 0.2034, 0.2088, 0.2178, 0.2232, 0.2304, 0.234, 0.2376, 0.2448, 0.2466, 0.2538, 0.2592, 0.2646, 0.2682, 0.2736, 0.279, 0.2916, 0.2952, 0.2988, 0.3006, 0.306, 0.3132, 0.315, 0.3168, 0.3204, 0.324, 0.3312, 0.3384, 0.342, 0.3474, 0.3492, 0.3564, 0.3582, 0.3618, 0.3654, 0.3708, 0.3744, 0.378, 0.3816, 0.3852, 0.3852, 0.387, 0.3924, 0.3996, 0.405, 0.4086, 0.4158, 0.4194, 0.4248, 0.4266, 0.4392, 0.4392, 0.441, 0.4446, 0.4482, 0.4518, 0.4608, 0.468, 0.4716, 0.4788, 0.4824, 0.486, 0.4932, 0.5004, 0.5058, 0.513, 0.5148, 0.5184, 0.522, 0.5292, 0.5346, 0.54},
28 (28): {0.00514286, 0.0135, 0.0215357, 0.0273214, 0.0356786, 0.0421071, 0.0514286, 0.0626786, 0.0700714, 0.0793929, 0.0864643, 0.09225, 0.100929, 0.108321, 0.11475, 0.1215, 0.126643, 0.135, 0.141429, 0.147536, 0.152357, 0.157821, 0.16425, 0.170679, 0.176464, 0.180321, 0.187071, 0.192214, 0.195429, 0.203464, 0.207643, 0.213429, 0.219214, 0.226607, 0.231107, 0.237536, 0.243321, 0.247179, 0.253607, 0.25875, 0.263893, 0.269036, 0.273857, 0.279, 0.284143, 0.287036, 0.292821, 0.296357, 0.300214, 0.306, 0.3105, 0.316286, 0.32175, 0.327857, 0.333, 0.336214, 0.341357, 0.345857, 0.351321, 0.35775, 0.361929, 0.366429, 0.371571, 0.375107, 0.378964, 0.383464, 0.388929, 0.394071, 0.398571, 0.403714, 0.407571, 0.414, 0.418821, 0.422357, 0.4275, 0.433286, 0.4365, 0.442607, 0.445821, 0.450321, 0.454821, 0.459643, 0.464143, 0.468643, 0.472821, 0.475071, 0.481179, 0.486, 0.488893, 0.494357, 0.4995, 0.504643, 0.507857, 0.513643, 0.5175, 0.522643, 0.527143, 0.531321, 0.535179, 0.539036},
29 (137): {0.00459854, 0.0116934, 0.0220073, 0.029365, 0.0365912, 0.0440146, 0.051438, 0.0593212, 0.0680584, 0.0755474, 0.0825766, 0.0893431, 0.0956496, 0.103401, 0.110693, 0.116934, 0.124161, 0.131255, 0.137628, 0.143803, 0.149453, 0.15438, 0.160752, 0.168175, 0.173562, 0.179015, 0.184664, 0.190577, 0.197146, 0.204569, 0.210613, 0.215803, 0.221781, 0.227234, 0.231898, 0.237745, 0.242934, 0.24865, 0.253117, 0.258635, 0.263299, 0.268292, 0.273153, 0.27808, 0.282613, 0.288131, 0.293781, 0.299036, 0.305343, 0.308825, 0.31408, 0.319599, 0.324657, 0.329584, 0.33392, 0.338453, 0.343774, 0.348241, 0.352248, 0.357109, 0.361774, 0.367161, 0.371496, 0.375964, 0.380825, 0.385095, 0.390285, 0.394226, 0.398562, 0.403226, 0.407102, 0.412423, 0.417416, 0.422015, 0.426547, 0.430752, 0.434956, 0.439358, 0.444679, 0.448555, 0.452299, 0.457292, 0.461168, 0.466161, 0.470562, 0.473978, 0.479102, 0.483175, 0.487577, 0.490664, 0.495328, 0.50065, 0.505511, 0.510438, 0.515496, 0.519241, 0.523708, 0.52962, 0.53435, 0.538358},
30 (566): {0.00497703, 0.0125936, 0.0208463, 0.0285742, 0.0369382, 0.0446979, 0.0520283, 0.0596449, 0.067023, 0.0741943, 0.0817473, 0.088712, 0.0951519, 0.101703, 0.108827, 0.115203, 0.121913, 0.127829, 0.134062, 0.140518, 0.147085, 0.153127, 0.158708, 0.164703, 0.171223, 0.177138, 0.182735, 0.188523, 0.194152, 0.199988, 0.205012, 0.210753, 0.217002, 0.22244, 0.22791, 0.233221, 0.238675, 0.243731, 0.249249, 0.254973, 0.259935, 0.265118, 0.270143, 0.274977, 0.279445, 0.284502, 0.289352, 0.293788, 0.298988, 0.303822, 0.308385, 0.313187, 0.317989, 0.322458, 0.327514, 0.332173, 0.336546, 0.341412, 0.346341, 0.35135, 0.355913, 0.360668, 0.365327, 0.37024, 0.37474, 0.379558, 0.384201, 0.388383, 0.393392, 0.398163, 0.402853, 0.40764, 0.412394, 0.417021, 0.421792, 0.426466, 0.431078, 0.435689, 0.4403, 0.44488, 0.449793, 0.454309, 0.459239, 0.463834, 0.468095, 0.472484, 0.477413, 0.481929, 0.48689, 0.491661, 0.496129, 0.501329, 0.506703, 0.51106, 0.515973, 0.520696, 0.525848, 0.530507, 0.535039, 0.538537},
31 (1876): {0.0045, 0.0118401, 0.0197031, 0.0278539, 0.035573, 0.0434264, 0.0505746, 0.0576269, 0.0650389, 0.0720816, 0.0793689, 0.0861477, 0.0927249, 0.0993454, 0.10599, 0.112538, 0.119188, 0.125842, 0.13216, 0.138747, 0.145012, 0.151297, 0.157394, 0.163382, 0.169354, 0.175097, 0.181353, 0.186985, 0.192867, 0.198676, 0.204289, 0.209759, 0.215285, 0.220663, 0.225912, 0.231184, 0.236768, 0.241921, 0.247179, 0.252197, 0.257455, 0.262593, 0.267558, 0.272672, 0.277743, 0.28255, 0.28764, 0.292318, 0.297317, 0.302186, 0.306676, 0.311445, 0.316257, 0.320958, 0.325454, 0.330328, 0.335236, 0.34011, 0.344543, 0.349407, 0.354152, 0.359199, 0.363967, 0.368918, 0.373606, 0.378149, 0.382989, 0.387715, 0.392632, 0.39731, 0.402146, 0.406914, 0.411601, 0.416346, 0.421143, 0.425811, 0.43057, 0.43544, 0.440093, 0.44468, 0.449655, 0.454198, 0.459005, 0.463788, 0.468321, 0.473253, 0.47772, 0.482407, 0.487214, 0.492246, 0.497106, 0.501774, 0.506485, 0.511225, 0.515931, 0.520489, 0.525392, 0.530443, 0.534963, 0.538436},
32 (6288): {0.00426813, 0.0112171, 0.0188144, 0.0265205, 0.0341465, 0.0414948, 0.0486469, 0.0559308, 0.0628884, 0.0699418, 0.0768006, 0.0836794, 0.0904094, 0.0970005, 0.10361, 0.11002, 0.116605, 0.122868, 0.129092, 0.135276, 0.141448, 0.147555, 0.153614, 0.15954, 0.165604, 0.171527, 0.177352, 0.183014, 0.188638, 0.194304, 0.199803, 0.205237, 0.210769, 0.216354, 0.22192, 0.227233, 0.232675, 0.237942, 0.243176, 0.248416, 0.253563, 0.258736, 0.263924, 0.268954, 0.273976, 0.278914, 0.283815, 0.288744, 0.293559, 0.298407, 0.303256, 0.308035, 0.312915, 0.317772, 0.322653, 0.327467, 0.332273, 0.337096, 0.341904, 0.34671, 0.351551, 0.356346, 0.361041, 0.365883, 0.370656, 0.375491, 0.380266, 0.384965, 0.389887, 0.394773, 0.399597, 0.40447, 0.40928, 0.414177, 0.418884, 0.423688, 0.428528, 0.433327, 0.438185, 0.443022, 0.447833, 0.452625, 0.457443, 0.462368, 0.467203, 0.471998, 0.476771, 0.481686, 0.486501, 0.49137, 0.496132, 0.500958, 0.505836, 0.510696, 0.515465, 0.520281, 0.525186, 0.530181, 0.534787, 0.538325},
33 (20130): {0.00393264, 0.0105447, 0.0178918, 0.0252689, 0.0324322, 0.0396505, 0.0467115, 0.0537447, 0.0606702, 0.0675608, 0.074375, 0.0810107, 0.0877274, 0.0943194, 0.100828, 0.107242, 0.113593, 0.11984, 0.126109, 0.132279, 0.138426, 0.144511, 0.150574, 0.156583, 0.162532, 0.168365, 0.174154, 0.179847, 0.185624, 0.191254, 0.196931, 0.202517, 0.208041, 0.213448, 0.218952, 0.224313, 0.229687, 0.235001, 0.24028, 0.245487, 0.250733, 0.2559, 0.260966, 0.266089, 0.271201, 0.27624, 0.28128, 0.286156, 0.291088, 0.296054, 0.300925, 0.305766, 0.310644, 0.315541, 0.320456, 0.325405, 0.330305, 0.335185, 0.340079, 0.344955, 0.349838, 0.354658, 0.3595, 0.364399, 0.369286, 0.374142, 0.379036, 0.383979, 0.388782, 0.393705, 0.398527, 0.403394, 0.408333, 0.413181, 0.418094, 0.422933, 0.427806, 0.432668, 0.437523, 0.442386, 0.447209, 0.452104, 0.456959, 0.461828, 0.466729, 0.471642, 0.476479, 0.481276, 0.48612, 0.491099, 0.495976, 0.500854, 0.505744, 0.510551, 0.515384, 0.52017, 0.525072, 0.529987, 0.534706, 0.538314},
34 (59203): {0.0037488, 0.010219, 0.0173224, 0.0244762, 0.0315533, 0.0385637, 0.045477, 0.0522857, 0.0591279, 0.0657794, 0.0724691, 0.0790853, 0.085632, 0.0921229, 0.0985453, 0.104952, 0.111276, 0.117509, 0.123736, 0.129831, 0.135998, 0.142031, 0.148021, 0.15399, 0.159887, 0.165713, 0.171464, 0.177197, 0.182894, 0.188567, 0.194168, 0.199752, 0.205264, 0.210728, 0.216143, 0.221602, 0.226944, 0.232286, 0.237621, 0.242886, 0.248166, 0.253383, 0.25858, 0.263719, 0.268786, 0.273857, 0.278884, 0.283876, 0.288853, 0.293827, 0.298701, 0.303653, 0.308569, 0.313477, 0.318397, 0.323315, 0.328251, 0.333184, 0.338114, 0.343059, 0.347906, 0.352803, 0.357726, 0.362619, 0.367508, 0.372469, 0.377368, 0.382269, 0.387146, 0.392137, 0.397064, 0.401974, 0.40689, 0.411735, 0.416615, 0.421584, 0.42646, 0.431397, 0.436315, 0.441255, 0.446198, 0.451075, 0.455977, 0.460906, 0.465831, 0.470757, 0.475637, 0.480556, 0.485501, 0.490449, 0.495353, 0.500309, 0.505213, 0.510122, 0.515015, 0.519928, 0.524885, 0.52986, 0.534583, 0.5383},
35 (161200): {0.0035047, 0.0096927, 0.0165873, 0.0235127, 0.0303583, 0.0371502, 0.0439035, 0.0505913, 0.0572499, 0.0638285, 0.070366, 0.0768161, 0.0832437, 0.0896461, 0.0959639, 0.102218, 0.108434, 0.114585, 0.120697, 0.126779, 0.132789, 0.138763, 0.144684, 0.150568, 0.156425, 0.162255, 0.168006, 0.173722, 0.179434, 0.185072, 0.190708, 0.196299, 0.201823, 0.207362, 0.212848, 0.218263, 0.223687, 0.229058, 0.234394, 0.239692, 0.244967, 0.250222, 0.255435, 0.260617, 0.265762, 0.270875, 0.275965, 0.280996, 0.286008, 0.291005, 0.295963, 0.300944, 0.305915, 0.310884, 0.315837, 0.32079, 0.32577, 0.330757, 0.335734, 0.340711, 0.345695, 0.350655, 0.35563, 0.360599, 0.365574, 0.370537, 0.375509, 0.380477, 0.38544, 0.390425, 0.395401, 0.400353, 0.405318, 0.410306, 0.415272, 0.420238, 0.425256, 0.430191, 0.435193, 0.440153, 0.44511, 0.450089, 0.455071, 0.460045, 0.46501, 0.469982, 0.474937, 0.479908, 0.484879, 0.489849, 0.494817, 0.499781, 0.504763, 0.509712, 0.514665, 0.519631, 0.524618, 0.529635, 0.534433, 0.538247},
36 (400699): {0.0033013, 0.00923067, 0.0159219, 0.0226479, 0.0293323, 0.0359735, 0.0425419, 0.0490492, 0.0555184, 0.0619525, 0.068327, 0.0746712, 0.080952, 0.0872439, 0.0934534, 0.0996371, 0.105765, 0.111862, 0.117931, 0.123939, 0.129911, 0.13585, 0.141727, 0.147591, 0.153426, 0.15922, 0.164958, 0.170679, 0.176356, 0.182004, 0.187619, 0.193185, 0.198717, 0.204221, 0.209687, 0.215137, 0.220558, 0.225955, 0.231305, 0.236626, 0.241933, 0.247198, 0.25244, 0.257642, 0.262833, 0.267986, 0.273103, 0.278203, 0.283286, 0.288326, 0.293361, 0.298384, 0.303404, 0.308434, 0.313467, 0.31849, 0.323511, 0.328541, 0.333551, 0.338576, 0.343611, 0.348628, 0.353643, 0.358676, 0.363709, 0.368736, 0.373763, 0.378785, 0.38379, 0.388804, 0.393827, 0.398853, 0.40388, 0.408886, 0.41391, 0.418927, 0.423941, 0.428966, 0.433998, 0.439025, 0.444054, 0.449081, 0.454097, 0.459121, 0.46415, 0.469166, 0.47419, 0.479194, 0.484221, 0.489251, 0.494261, 0.499285, 0.504304, 0.509332, 0.514343, 0.519374, 0.524405, 0.52946, 0.534326, 0.53821},
